case,x,y,county,co_char,city,trafid1,trafid2
477,-122.04353059999998,47.357966667,33,King,1264,SR-516,WITTE RD SE
477,-122.04353059999998,47.357966667,33,King,1264,SR-516,WITTE RD SE
478,-122.42356670000001,47.155277778,53,Pierce,0,CR-112TH ST E,
479,-123.90087779999999,46.989002778,27,Grays Harbor,930,ENDRESEN RD,
480,-117.42105559999999,47.653480556000005,63,Spokane,2110,S HOWARD ST,W 3rd Ave
481,-120.35195279999999,46.405358333,77,Yakima,0,CR-N TRACK RD,
482,-117.61415559999999,47.642944443999994,63,Spokane,0,US-2,
482,-117.61415559999999,47.642944443999994,63,Spokane,0,US-2,
483,-122.22691940000001,47.226808333,53,Pierce,2210,E VALLEY HWY E,
483,-122.22691940000001,47.226808333,53,Pierce,2210,E VALLEY HWY E,
484,-122.93043329999999,47.247066667,45,Mason,0,CR-E HARSTINE BRIDGE RD,
485,-117.9150972,48.672325,65,Stevens,0,CR-ONION CREEK RD,
486,-119.47532779999999,46.862530556,25,Grant,0,SR-26,SR-262
486,-119.47532779999999,46.862530556,25,Grant,0,SR-26,SR-262
487,-122.57459170000001,48.924491667,73,Whatcom,0,CR-ENTERPRISE RD,
488,-123.18150279999999,47.299191666999995,45,Mason,0,US-101,
489,-122.61271670000001,48.504516667,57,Skagit,50,SR-20,22ND ST
490,-122.35698059999999,47.634744444,33,King,1960,QUEEN ANNE AVE N,W BLAINE ST
491,-122.6176139,48.358061111000005,29,Island,0,SR-20,
492,-119.10030829999998,46.248655556,21,Franklin,1660,I-182,
492,-119.10030829999998,46.248655556,21,Franklin,1660,I-182,
492,-119.10030829999998,46.248655556,21,Franklin,1660,I-182,
492,-119.10030829999998,46.248655556,21,Franklin,1660,I-182,
492,-119.10030829999998,46.248655556,21,Franklin,1660,I-182,
493,-118.91204440000001,46.284355556,21,Franklin,0,CR-PASCO KAHLOTUS RD,
494,-122.21954170000001,47.892277778,61,Snohomish,690,I-5,
494,-122.21954170000001,47.892277778,61,Snohomish,690,I-5,
495,-122.68929170000001,48.819527778,73,Whatcom,0,CR-SLATER RD,
496,-122.44558059999999,47.191916667,53,Pierce,2230,S 72ND ST,S I St
497,-122.40529440000002,47.284608333,53,Pierce,2230,SR-509,
498,-122.17576670000001,47.693169444,33,King,1050,124TH AVE NE,NE 104TH ST
498,-122.17576670000001,47.693169444,33,King,1050,124TH AVE NE,NE 104TH ST
499,-122.29793889999999,47.841044444,61,Snohomish,590,SR-99,174TH PL SW
500,-122.54586670000002,47.463763889,35,Kitsap,0,CR-BANNER RD SE,
501,-122.5298361,47.228208333000005,53,Pierce,2337,35TH ST W,
501,-122.5298361,47.228208333000005,53,Pierce,2337,35TH ST W,
502,-122.6157,47.360786111,53,Pierce,800,SR-16,
503,-117.28723889999999,48.310180556000006,51,Pend Oreille,0,SR-20,MCKENZIE
503,-117.28723889999999,48.310180556000006,51,Pend Oreille,0,SR-20,MCKENZIE
504,-122.12165,47.84145,61,Snohomish,0,SR-9,
504,-122.12165,47.84145,61,Snohomish,0,SR-9,
505,-122.60744170000001,48.436066667,57,Skagit,0,SR-20,
505,-122.60744170000001,48.436066667,57,Skagit,0,SR-20,
506,-121.89069170000002,48.272130556,61,Snohomish,0,SR-530,
507,-122.21765559999999,48.212691667,61,Snohomish,0,I-5,
508,-122.1788028,47.993830556000006,61,Snohomish,690,I-5,
508,-122.1788028,47.993830556000006,61,Snohomish,690,I-5,
508,-122.1788028,47.993830556000006,61,Snohomish,690,I-5,
508,-122.1788028,47.993830556000006,61,Snohomish,690,I-5,
509,-122.20975,47.910080556000004,61,Snohomish,690,I-5,
510,-121.9615389,47.802355556,61,Snohomish,0,CR-HIGH ROCK RD,
511,-123.05604170000001,48.06201944399999,9,Clallam,1990,US-101,
511,-123.05604170000001,48.06201944399999,9,Clallam,1990,US-101,
512,-122.22078059999998,47.930091667,61,Snohomish,690,EVERGREEN WAY,75TH ST SE
513,-120.4606222,46.39014444399999,77,Yakima,0,CR-MCDONALD RD,
514,-122.97240829999998,46.952869443999994,67,Thurston,0,CR-LITTLEROCK RD SW,93RD AVE SW
515,-120.7289278,46.376316667,77,Yakima,0,CR-CURTIS ST,
516,-123.22803329999999,48.008133333,9,Clallam,0,LOGGING ROAD,
517,-119.82688610000001,46.633194444,25,Grant,0,SR-243,
517,-119.82688610000001,46.633194444,25,Grant,0,SR-243,
517,-119.82688610000001,46.633194444,25,Grant,0,SR-243,
518,-121.985825,47.914883333,61,Snohomish,0,CR-TROMBLEY,
519,-119.0482028,46.799541667,1,Adams,0,SR-26,BOOKER RD
519,-119.0482028,46.799541667,1,Adams,0,SR-26,BOOKER RD
521,-122.24956940000001,47.883497221999995,61,Snohomish,0,CR-E GIBSON RD,
522,-122.31533059999998,47.681558333000005,33,King,1960,12TH AVE NE,NE 73RD ST
523,-122.04586670000002,48.010808333,61,Snohomish,1120,CR-N MACHIAS RD,
523,-122.04586670000002,48.010808333,61,Snohomish,1120,CR-N MACHIAS RD,
524,-122.2270806,48.188580556000005,61,Snohomish,0,CR-PIONEER HWY E,
525,-122.3449639,47.722291667,33,King,1960,SR-99,N 128TH
525,-122.3449639,47.722291667,33,King,1960,SR-99,N 128TH
526,-122.3332,47.26825,33,King,735,SR-99,
526,-122.3332,47.26825,33,King,735,SR-99,
526,-122.3332,47.26825,33,King,735,SR-99,
526,-122.3332,47.26825,33,King,735,SR-99,
527,-122.33622779999999,47.256963889,53,Pierce,1350,SR-99,
528,-122.29450279999999,47.198955556,53,Pierce,1770,SR-167,
528,-122.29450279999999,47.198955556,53,Pierce,1770,SR-167,
530,-122.21253329999999,47.281972222,33,King,100,M ST SE,
531,-122.18360559999999,48.051852778000004,61,Snohomish,1280,I-5 RAMP,SR-528
532,-120.35699170000001,46.375252778000004,77,Yakima,0,SR-220,BECKER RD
532,-120.35699170000001,46.375252778000004,77,Yakima,0,SR-220,BECKER RD
533,-117.35829720000001,47.556088888999994,63,Spokane,0,CR-S BALTIMORE RD,S FREYA
534,-122.29660559999999,47.576330556,33,King,1960,RAINIER AVE S,MARTIN LUTHER KING JR WAY S
535,-122.31485559999999,47.593005556,33,King,1960,14TH AVE S,GOLG DR S
536,-122.12429170000001,47.728361111000005,33,King,0,CR-NE 143RD ST,
537,-122.22806670000001,47.425802778000005,33,King,1030,84TH AVE S,
538,-119.28460559999999,46.30725,5,Benton,1850,JADWIN AVE,COAST ST
538,-119.28460559999999,46.30725,5,Benton,1850,JADWIN AVE,COAST ST
539,-122.56741940000002,48.073644443999996,29,Island,0,SR-525,PLANTATION DR
539,-122.56741940000002,48.073644443999996,29,Island,0,SR-525,PLANTATION DR
540,-122.28009440000001,47.492377778000005,33,King,2310,S 124TH ST,42nd Ave S
541,-117.7673028,47.800338888999995,63,Spokane,0,CR-W LONG LAKE RD,
542,-122.38913059999999,47.180877778,53,Pierce,0,CR-84TH ST E,WALLER RD
542,-122.38913059999999,47.180877778,53,Pierce,0,CR-84TH ST E,WALLER RD
543,-122.27956110000001,47.922430556,61,Snohomish,690,SR-526,
543,-122.27956110000001,47.922430556,61,Snohomish,690,SR-526,
543,-122.27956110000001,47.922430556,61,Snohomish,690,SR-526,
544,-122.47585559999999,45.603466667,11,Clark,2370,SE 192ND AVE,
545,-122.4626361,47.226655556000004,53,Pierce,2230,I-5,
546,-122.5319528,45.934208333,11,Clark,0,CR-NE PUP CREEK RD,
547,-123.0569889,47.153838889,45,Mason,0,CR-SE LYNCH RD,
548,-117.42675559999999,47.653494443999996,63,Spokane,2110,W 3RD AVE,
549,-122.24933329999999,47.397611111,33,King,1030,SR-181,S 228TH ST
549,-122.24933329999999,47.397611111,33,King,1030,SR-181,S 228TH ST
550,-122.29610829999999,47.721102778,33,King,1960,NE 127TH ST,
551,-122.7434472,45.906511111,15,Cowlitz,1010,PACIFIC AVE,
552,-122.2937861,47.61865555600001,33,King,1960,30TH AVE,
553,-122.2252583,47.238352778,53,Pierce,2210,E VALLEY HWY E,
554,-117.0442,48.210775,51,Pend Oreille,0,CR-LECLERC RD S,
555,-122.3477083,47.302975,33,King,735,10TH AVE SW,SW 334th St
555,-122.3477083,47.302975,33,King,735,10TH AVE SW,SW 334th St
556,-122.4820722,47.24009444399999,53,Pierce,2230,S UNION AVE,
557,-122.96978059999999,46.661441667,41,Lewis,310,W MAIN ST,SW Chehalis Ave
558,-122.4904639,47.254422221999995,53,Pierce,2230,S 7TH ST,S Madison St
558,-122.4904639,47.254422221999995,53,Pierce,2230,S 7TH ST,S Madison St
559,-120.57128059999998,46.576644443999996,77,Yakima,2590,W WASHINGTON AVE,S 48th Ave
559,-120.57128059999998,46.576644443999996,77,Yakima,2590,W WASHINGTON AVE,S 48th Ave
560,-122.21716940000002,47.479788889,33,King,1830,SR-167,S 3RD ST
561,-122.29011670000001,47.404925,33,King,1958,MILITARY RD S,S 220th St
562,-121.57995559999999,47.118163888999995,53,Pierce,0,NF RD 70,
563,-123.10188329999998,48.077830556,9,Clallam,1990,E MAPLE ST,
564,-122.68880559999998,46.888375,67,Thurston,1790,SR-507,CENTER ST
565,-122.4837722,47.20905,53,Pierce,2230,S TACOMA WAY,
566,-122.24635829999998,47.474686111000004,33,King,1830,MONSTER RD SW,
566,-122.24635829999998,47.474686111000004,33,King,1830,MONSTER RD SW,
567,-123.56468329999998,46.984202778000004,27,Grays Harbor,0,CR-MONTE ELMA RD,ROUP RD
567,-123.56468329999998,46.984202778000004,27,Grays Harbor,0,CR-MONTE ELMA RD,ROUP RD
568,-120.5243,46.598022222,77,Yakima,2590,W YAKIMA AVE,N 11th Ave
568,-120.5243,46.598022222,77,Yakima,2590,W YAKIMA AVE,N 11th Ave
569,-120.22810829999999,47.625761111,17,Douglas,0,US-97,
569,-120.22810829999999,47.625761111,17,Douglas,0,US-97,
570,-122.75600829999999,47.524655556000006,35,Kitsap,180,W BELFAIR VALLEY RD,
571,-122.334025,47.586066667,33,King,1960,1ST AVE,HOLGATE ST
572,-117.44220559999998,47.651836111,63,Spokane,2113,W SUNSET BLVD,S CANNON ST
573,-120.36408610000001,46.413388889,77,Yakima,0,N TRACK RD,
574,-122.29808059999999,47.588316667,33,King,1960,MARTIN LUTHER KING JR WAY S,S Massachusetts St
575,-124.38763610000001,47.956980556000005,9,Clallam,760,US-101,JOHNSON RD
575,-124.38763610000001,47.956980556000005,9,Clallam,760,US-101,JOHNSON RD
1,-122.85623059999999,46.24555555600001,15,Cowlitz,0,CR-HEADQUARTERS RD,
2,-117.30039170000002,48.329805556000004,51,Pend Oreille,0,SR-20,
3,-122.46075559999998,48.147261111000006,29,Island,0,CR-SE CAMANO DR,
4,-123.0035972,46.147208333,15,Cowlitz,1190,SR-432,MT SOLO RD
5,-117.19566110000001,46.673891667,75,Whitman,0,US-195,
5,-117.19566110000001,46.673891667,75,Whitman,0,US-195,
6,-117.34753059999998,47.824402778,63,Spokane,2110,US-2,COLBERT RD
6,-117.34753059999998,47.824402778,63,Spokane,2110,US-2,COLBERT RD
6,-117.34753059999998,47.824402778,63,Spokane,2110,US-2,COLBERT RD
7,-117.39785559999999,47.702777778000005,63,Spokane,2110,N CINCINNATI ST,
8,-117.2397861,47.659897222,63,Spokane,2113,SR-27,
9,-122.96908329999998,46.126530556000006,15,Cowlitz,0,SR-432,
9,-122.96908329999998,46.126530556000006,15,Cowlitz,0,SR-432,
10,-117.42348329999999,47.629941667,63,Spokane,2110,S POST ST,W 27th Ave
11,-122.44239440000001,46.937316667,53,Pierce,0,SR-702,8TH AVE
11,-122.44239440000001,46.937316667,53,Pierce,0,SR-702,8TH AVE
12,-119.67346670000002,46.223533333,5,Benton,0,I-82,
12,-119.67346670000002,46.223533333,5,Benton,0,I-82,
12,-119.67346670000002,46.223533333,5,Benton,0,I-82,
13,-122.76485829999999,47.257719443999996,53,Pierce,0,CR-KEY PENINSULA HWY SW,
14,-118.2149278,47.214616667,1,Adams,0,I-90,
15,-123.08196670000001,47.217630556,45,Mason,0,SR-3,
15,-123.08196670000001,47.217630556,45,Mason,0,SR-3,
16,-122.8513639,46.608533333000004,41,Lewis,0,CR-N FORK RD,
18,-122.35205,47.110955556,53,Pierce,0,CR-160TH ST E,58TH AVE E
20,-122.43456670000002,45.580525,11,Clark,240,SR-14,
21,-122.2590222,47.052680556000006,53,Pierce,0,CR-224TH ST E,
22,-122.87806670000002,47.036202778,67,Thurston,1590,I-5 RAMP,
23,-122.32704170000001,47.713752778,33,King,1960,I-5,
24,-122.3290639,47.588272222,33,King,1960,SR-519,S MASSACHUSETTS ST
25,-120.42298059999999,46.436741667,77,Yakima,2400,US-97,
25,-120.42298059999999,46.436741667,77,Yakima,2400,US-97,
26,-122.20002779999999,46.661327778,41,Lewis,0,SR-7,
26,-122.20002779999999,46.661327778,41,Lewis,0,SR-7,
28,-121.6391722,47.432458333,33,King,0,I-90,
28,-121.6391722,47.432458333,33,King,0,I-90,
28,-121.6391722,47.432458333,33,King,0,I-90,
30,-122.16542779999999,47.36308055600001,33,King,1030,132ND AVE SE,
32,-122.27398059999999,48.195544444,61,Snohomish,0,CR-220TH ST NW,
33,-122.5956611,48.448277778000005,57,Skagit,0,SR-20,TIBBLES LN
33,-122.5956611,48.448277778000005,57,Skagit,0,SR-20,TIBBLES LN
33,-122.5956611,48.448277778000005,57,Skagit,0,SR-20,TIBBLES LN
33,-122.5956611,48.448277778000005,57,Skagit,0,SR-20,TIBBLES LN
34,-119.4286028,46.504841667,5,Benton,0,CR-ROUTE 4 S,
34,-119.4286028,46.504841667,5,Benton,0,CR-ROUTE 4 S,
35,-122.03404170000002,48.072391667,61,Snohomish,0,CR-84TH ST NE,
35,-122.03404170000002,48.072391667,61,Snohomish,0,CR-84TH ST NE,
36,-124.1961722,47.258122222,27,Grays Harbor,0,MOCLIPS HWY,
36,-124.1961722,47.258122222,27,Grays Harbor,0,MOCLIPS HWY,
37,-117.25230829999998,47.590505556000004,63,Spokane,0,CR-S DISHMAN MICA RD,
38,-122.7066861,45.863955556,11,Clark,0,I-5,
39,-122.48575559999999,45.67065555600001,11,Clark,0,SR-500,
39,-122.48575559999999,45.67065555600001,11,Clark,0,SR-500,
40,-122.55908889999999,45.623769444,11,Clark,2370,I-205,
41,-119.29155559999998,48.366819443999994,47,Okanogan,0,SR-155,
42,-120.31771670000002,47.428402778,7,Chelan,2460,SR-285,
42,-120.31771670000002,47.428402778,7,Chelan,2460,SR-285,
43,-122.02690559999999,47.217402778,33,King,0,CR-236TH AVE SE,
44,-122.3290028,47.588791666999995,33,King,1960,4TH AVE S,
45,-122.92930559999999,46.693266666999996,41,Lewis,0,CR-CENTRALIA ALPHA RD,
46,-120.47536940000002,46.540455556000005,77,Yakima,0,I-82 RAMP,
46,-120.47536940000002,46.540455556000005,77,Yakima,0,I-82 RAMP,
47,-122.5814528,47.505086111000004,35,Kitsap,0,SR-160,
47,-122.5814528,47.505086111000004,35,Kitsap,0,SR-160,
48,-122.66113059999999,45.744991667,11,Clark,0,I-5,
48,-122.66113059999999,45.744991667,11,Clark,0,I-5,
48,-122.66113059999999,45.744991667,11,Clark,0,I-5,
48,-122.66113059999999,45.744991667,11,Clark,0,I-5,
49,-121.55763059999998,45.732180556,59,Skamania,0,CR-COOK UNDERWOOD RD,
51,-122.1838972,47.298605556000005,33,King,100,SR-18,
51,-122.1838972,47.298605556000005,33,King,100,SR-18,
52,-119.48716670000002,45.945586111000004,5,Benton,0,SR-14,
52,-119.48716670000002,45.945586111000004,5,Benton,0,SR-14,
53,-122.3209139,47.680811111000004,33,King,1960,I-5,
54,-122.3221472,47.641447222,33,King,1960,I-5 RAMP,
55,-122.94793059999999,46.919461111000004,67,Thurston,0,I-5,
56,-122.35740279999999,47.139880556,53,Pierce,0,CR-128TH ST E,CANYON RD E
56,-122.35740279999999,47.139880556,53,Pierce,0,CR-128TH ST E,CANYON RD E
57,-122.45801940000001,47.18105,53,Pierce,2230,S 84TH ST,S Alaska St
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
58,-119.2378528,46.267077778,21,Franklin,1660,I-182,
59,-120.32053059999998,46.3387,77,Yakima,0,US-97,ROCKY FORD RD
59,-120.32053059999998,46.3387,77,Yakima,0,US-97,ROCKY FORD RD
59,-120.32053059999998,46.3387,77,Yakima,0,US-97,ROCKY FORD RD
60,-122.77223889999999,47.039475,67,Thurston,0,CR-PACIFIC AVE SE,
61,-123.33741670000002,48.100825,9,Clallam,0,US-101,
62,-119.55518329999998,47.279247221999995,25,Grant,0,CR-DODSON RD N,
63,-118.7227389,47.771113889,43,Lincoln,0,SR-174,
64,-122.32489720000001,47.503241667,33,King,0,SR-509,
65,-122.46585559999998,47.178158333,53,Pierce,0,I-5,
65,-122.46585559999998,47.178158333,53,Pierce,0,I-5,
65,-122.46585559999998,47.178158333,53,Pierce,0,I-5,
66,-117.38123329999999,47.66075,63,Spokane,2110,N NAPA ST,
67,-122.57434170000002,45.621269444,11,Clark,2370,E MILL PLAIN BLVD,
68,-122.46971940000002,47.173205556000006,53,Pierce,1124,I-5,
68,-122.46971940000002,47.173205556000006,53,Pierce,1124,I-5,
69,-122.32009170000002,47.636955556000004,33,King,1960,10TH AVE E,
70,-122.8357611,47.045619443999996,67,Thurston,1102,I-5,
71,-122.68016940000001,47.00545,67,Thurston,0,SR-510,
71,-122.68016940000001,47.00545,67,Thurston,0,SR-510,
71,-122.68016940000001,47.00545,67,Thurston,0,SR-510,
71,-122.68016940000001,47.00545,67,Thurston,0,SR-510,
72,-122.33641940000001,47.191383333000005,53,Pierce,0,CR-WOODLAND AVE E,72ND ST E
72,-122.33641940000001,47.191383333000005,53,Pierce,0,CR-WOODLAND AVE E,72ND ST E
73,-117.46896389999999,47.665397221999996,63,Spokane,0,CR-N GOVERNMENT WAY,
74,-122.20040279999999,47.005280556,53,Pierce,0,CR-ORVILLE RD E,
75,-122.5274889,47.199333333,53,Pierce,2337,BRIDGEPORT WAY W,67th Ave W
75,-122.5274889,47.199333333,53,Pierce,2337,BRIDGEPORT WAY W,67th Ave W
76,-122.41355829999999,48.454708333,57,Skagit,0,CR-HIGGINS AIRPORT WAY,
76,-122.41355829999999,48.454708333,57,Skagit,0,CR-HIGGINS AIRPORT WAY,
77,-122.13184440000002,47.711158333,33,King,1820,SR-202,NE 124TH ST
78,-120.24056110000001,46.325591667,77,Yakima,0,SR-22,
78,-120.24056110000001,46.325591667,77,Yakima,0,SR-22,
79,-122.35186670000002,47.201461111,53,Pierce,0,CR-PIONEER WAY E,STEWART AVE E
80,-122.13951940000001,47.347708333,33,King,0,SR-018,
81,-122.72251940000001,48.210022222,29,Island,0,SR-20,
81,-122.72251940000001,48.210022222,29,Island,0,SR-20,
82,-122.21548329999999,47.840827778000005,61,Snohomish,1338,SR-527,
82,-122.21548329999999,47.840827778000005,61,Snohomish,1338,SR-527,
83,-122.6462639,45.680936111,11,Clark,0,CR-NE 25TH AVE,NE 81ST ST
83,-122.6462639,45.680936111,11,Clark,0,CR-NE 25TH AVE,NE 81ST ST
84,-118.87733329999999,46.632819444,21,Franklin,0,US-395,
85,-120.20178329999999,47.714991667,17,Douglas,0,US-97,
85,-120.20178329999999,47.714991667,17,Douglas,0,US-97,
87,-122.17362220000001,47.462291666999995,33,King,1830,OLYMPIC CT SE,
88,-122.3891056,47.228091667,53,Pierce,0,CR-WALLER RD E,PIONEER WAY E
89,-119.14272220000001,47.013541667,25,Grant,0,SR-17,RD5 SE
89,-119.14272220000001,47.013541667,25,Grant,0,SR-17,RD5 SE
89,-119.14272220000001,47.013541667,25,Grant,0,SR-17,RD5 SE
90,-122.20482220000001,47.454458333000005,33,King,1830,SR-515,
90,-122.20482220000001,47.454458333000005,33,King,1830,SR-515,
90,-122.20482220000001,47.454458333000005,33,King,1830,SR-515,
90,-122.20482220000001,47.454458333000005,33,King,1830,SR-515,
91,-123.06571940000002,47.247652778,45,Mason,0,CR-E JOHNS PRAIRIE RD,
92,-122.3510056,47.495936111000006,33,King,229,AMBAUM BLVD SW,
92,-122.3510056,47.495936111000006,33,King,229,AMBAUM BLVD SW,
92,-122.3510056,47.495936111000006,33,King,229,AMBAUM BLVD SW,
92,-122.3510056,47.495936111000006,33,King,229,AMBAUM BLVD SW,
93,-122.55316940000002,47.729691667,35,Kitsap,0,CR-SUQUAMISH WAY NE,NE SOUTH ST
94,-122.23685559999998,47.837575,61,Snohomish,0,CR-NORTH RD,
94,-122.23685559999998,47.837575,61,Snohomish,0,CR-NORTH RD,
94,-122.23685559999998,47.837575,61,Snohomish,0,CR-NORTH RD,
96,-122.32148059999999,47.547505556000004,33,King,1960,CORSON AVE S,S Michigan St
97,-122.29405279999999,47.077633333,53,Pierce,0,SR-161,196TH ST E
97,-122.29405279999999,47.077633333,53,Pierce,0,SR-161,196TH ST E
98,-122.94434440000002,48.67351944399999,55,San Juan,0,CR-CROW VALLEY RD,
99,-122.18550829999998,47.864983333000005,61,Snohomish,1338,35TH AVE SE,
99,-122.18550829999998,47.864983333000005,61,Snohomish,1338,35TH AVE SE,
100,-122.35736670000001,47.146341667,53,Pierce,0,CR-CANYON RD E,
100,-122.35736670000001,47.146341667,53,Pierce,0,CR-CANYON RD E,
101,-122.17788059999998,47.946205556,61,Snohomish,690,LOWELL SNOHOMISH RIVER RD,
102,-122.3295139,47.75,33,King,2005,I-5,
103,-122.224175,47.88969444399999,61,Snohomish,0,I-5,
103,-122.224175,47.88969444399999,61,Snohomish,0,I-5,
104,-122.64875,47.293655556000004,53,Pierce,0,CR-40TH ST NW,
105,-122.4078,47.185047222,53,Pierce,0,CR-PORTLAND AVE E,
106,-122.64106670000001,45.779686111000004,11,Clark,0,SR-502,NE 29TH AVE
107,-121.06911389999999,47.200102778,37,Kittitas,0,I-90,
109,-120.4867778,46.602016667,77,Yakima,2590,E SPRUCE ST,
110,-117.61418059999998,47.642933333,63,Spokane,0,US-2,
110,-117.61418059999998,47.642933333,63,Spokane,0,US-2,
111,-122.2302778,47.372341667,33,King,1030,CENTRAL AVE N,
111,-122.2302778,47.372341667,33,King,1030,CENTRAL AVE N,
112,-122.51030559999998,47.671655556000005,35,Kitsap,111,SUNRISE DR NE,
113,-121.9495611,47.264094443999994,33,King,0,CR-VEAZIE CUMBERLAND RD,295TH AVE SE
113,-121.9495611,47.264094443999994,33,King,0,CR-VEAZIE CUMBERLAND RD,295TH AVE SE
113,-121.9495611,47.264094443999994,33,King,0,CR-VEAZIE CUMBERLAND RD,295TH AVE SE
113,-121.9495611,47.264094443999994,33,King,0,CR-VEAZIE CUMBERLAND RD,295TH AVE SE
114,-122.2924278,47.725236111,33,King,1960,SR-522,
115,-120.47989720000001,46.396286111,77,Yakima,0,CR-LATERAL A RD,
116,-117.155625,48.229516667,51,Pend Oreille,0,SR-20,
116,-117.155625,48.229516667,51,Pend Oreille,0,SR-20,
117,-122.2271194,47.812880556,61,Snohomish,171,SR-524,
119,-120.3803111,46.606152778,77,Yakima,0,ROZA HILL DR    PVT DR,
120,-119.55096940000001,47.321658333,25,Grant,680,SR-28,FIRST AVE NW
121,-123.36511110000001,48.086125,9,Clallam,0,CR-MOUNT PLEASANT RD,
122,-119.26415279999999,46.171994444,5,Benton,0,CR-S CLODFELTER RD,
123,-122.36915559999998,47.012383333,53,Pierce,0,SR-7,
123,-122.36915559999998,47.012383333,53,Pierce,0,SR-7,
124,-122.88855,46.224694443999994,15,Cowlitz,0,I-5,
125,-122.5996028,45.765755556,11,Clark,0,CR-NE 199TH ST,NE 72ND AVE
125,-122.5996028,45.765755556,11,Clark,0,CR-NE 199TH ST,NE 72ND AVE
126,-122.98075829999999,46.133663889,15,Cowlitz,0,SR-432,
128,-122.2031861,48.347094444,57,Skagit,0,SR-9,
129,-122.26386940000002,47.544625,33,King,1960,SEWARD PARK AVE S,
130,-123.18125829999998,47.300811111,45,Mason,0,US-101,
131,-122.2633361,47.758316666999995,33,King,1018,SR-522,
132,-122.78072220000001,47.107875,67,Thurston,0,CR-MARVIN RD NE,
133,-119.09380279999999,46.285166667,21,Franklin,1660,US-395,FOSTER WELLS RD
133,-119.09380279999999,46.285166667,21,Franklin,1660,US-395,FOSTER WELLS RD
134,-117.4635861,47.719575,63,Spokane,2110,W INDIAN TRAIL RD,W Beacon Ave
134,-117.4635861,47.719575,63,Spokane,2110,W INDIAN TRAIL RD,W Beacon Ave
135,-122.1957389,47.209975,53,Pierce,0,CR-S TAPPS DR E,175TH AVE CT E
135,-122.1957389,47.209975,53,Pierce,0,CR-S TAPPS DR E,175TH AVE CT E
136,-120.484825,46.592327778000005,77,Yakima,2590,PACIFIC AVE,
137,-123.8856722,46.983683333,27,Grays Harbor,930,US-101,CHENAULT AVE
137,-123.8856722,46.983683333,27,Grays Harbor,930,US-101,CHENAULT AVE
138,-122.591025,48.843413889,73,Whatcom,740,CHERRY ST,FERNDALE RD
139,-122.89601940000001,46.95275555600001,67,Thurston,0,CR-93RD AVE SE,
140,-119.70301940000002,46.899025,25,Grant,0,SR-26,
140,-119.70301940000002,46.899025,25,Grant,0,SR-26,
141,-122.21415,45.566033333,59,Skamania,0,SR-14,
141,-122.21415,45.566033333,59,Skamania,0,SR-14,
142,-122.37612779999999,47.118166667,53,Pierce,0,CR-152ND ST E,
143,-122.29605829999998,47.39825,33,King,532,SR-99,
144,-122.3572472,46.888527778000004,53,Pierce,0,SR-7,
145,-123.08088059999999,46.184988888999996,15,Cowlitz,0,SR-4,
145,-123.08088059999999,46.184988888999996,15,Cowlitz,0,SR-4,
146,-117.35813059999998,47.667930556,63,Spokane,2110,N FREYA ST,N Freya Way
148,-122.72688329999998,47.018272222,67,Thurston,0,SR-510,MERIDAN RD
149,-122.03026670000001,47.860772222,61,Snohomish,0,CR-OLD SNOHOMISH MONROE,
150,-120.489625,46.679558333,77,Yakima,0,SR-823,
150,-120.489625,46.679558333,77,Yakima,0,SR-823,
151,-122.33136670000002,47.254769444,53,Pierce,1350,I-5,
151,-122.33136670000002,47.254769444,53,Pierce,1350,I-5,
152,-122.52118059999998,47.139244444,53,Pierce,1124,I-5,
152,-122.52118059999998,47.139244444,53,Pierce,1124,I-5,
153,-122.84716110000001,47.42356388899999,45,Mason,0,SR-3,
154,-122.76526670000001,46.796238888999994,67,Thurston,0,CR-SKOOKUMCHUCK RD SE,
154,-122.76526670000001,46.796238888999994,67,Thurston,0,CR-SKOOKUMCHUCK RD SE,
155,-120.0097417,46.331019444,77,Yakima,2220,NORTH AVE,
156,-122.34650559999999,47.640883333000005,33,King,1960,SR-99,
157,-123.6447,48.117894443999994,9,Clallam,0,SR-112,
158,-122.6830889,45.810177778,11,Clark,1860,I-5,
158,-122.6830889,45.810177778,11,Clark,1860,I-5,
158,-122.6830889,45.810177778,11,Clark,1860,I-5,
158,-122.6830889,45.810177778,11,Clark,1860,I-5,
159,-122.44348059999999,47.067555556,53,Pierce,0,SR-507,
160,-122.18880559999998,45.586741667,59,Skamania,0,SR-14,
161,-117.5159528,47.643088889,63,Spokane,2110,US-2,
161,-117.5159528,47.643088889,63,Spokane,2110,US-2,
161,-117.5159528,47.643088889,63,Spokane,2110,US-2,
162,-123.4723972,47.08896944399999,45,Mason,0,CR-E SATSOP RD W,
163,-120.48843329999998,46.679797222,77,Yakima,0,SR-823,
163,-120.48843329999998,46.679797222,77,Yakima,0,SR-823,
165,-122.2789833,47.881275,61,Snohomish,0,SR-525,
166,-122.3102861,47.053258333,53,Pierce,0,CR-224TH ST E,
167,-122.2473611,47.381347221999995,33,King,1030,SR-181,WASHINGTON AVE N
